True Label,Predicted As,Count,Example 1,Example 2,Example 3,All Files
cockroach,duck,1,cockroach_26.jpg,,,cockroach_26.jpg
coyote,duck,1,coyote_52.jpg,,,coyote_52.jpg
dog,duck,1,dog_60.jpg,,,dog_60.jpg
hamster,duck,1,hamster_6.jpg,,,hamster_6.jpg
jellyfish,duck,1,jellyfish_17.jpg,,,jellyfish_17.jpg
kangaroo,duck,1,kangaroo_8.jpg,,,kangaroo_8.jpg
koala,duck,1,koala_48.jpg,,,koala_48.jpg
ox,koala,1,ox_47.jpg,,,ox_47.jpg
pelecaniformes,dragonfly,1,pelecaniformes_38.jpg,,,pelecaniformes_38.jpg
penguin,dragonfly,1,penguin_19.jpg,,,penguin_19.jpg
pigeon,dragonfly,1,pigeon_23.jpg,,,pigeon_23.jpg
reindeer,dragonfly,1,reindeer_21.jpg,,,reindeer_21.jpg
snake,dragonfly,1,snake_57.jpg,,,snake_57.jpg
sparrow,dragonfly,1,sparrow_24.jpg,,,sparrow_24.jpg
squirrel,dragonfly,1,squirrel_60.jpg,,,squirrel_60.jpg
bat,duck,1,bat_47.jpg,,,bat_47.jpg
horse,koala,1,horse_58.jpg,,,horse_58.jpg
lobster,koala,1,lobster_22.jpg,,,lobster_22.jpg
octopus,koala,1,octopus_45.jpg,,,octopus_45.jpg
okapi,koala,1,okapi_24.jpg,,,okapi_24.jpg
orangutan,koala,1,orangutan_38.jpg,,,orangutan_38.jpg
ladybugs,dragonfly,1,ladybugs_54.jpg,,,ladybugs_54.jpg
moth,dragonfly,1,moth_34.jpg,,,moth_34.jpg
owl,dragonfly,1,owl_12.jpg,,,owl_12.jpg
mouse,ladybugs,1,mouse_45.jpg,,,mouse_45.jpg
oyster,ladybugs,1,oyster_33.jpg,,,oyster_33.jpg
pelecaniformes,ladybugs,1,pelecaniformes_33.jpg,,,pelecaniformes_33.jpg
pig,ladybugs,1,pig_21.jpg,,,pig_21.jpg
sheep,ladybugs,1,sheep_23.jpg,,,sheep_23.jpg
snake,ladybugs,1,snake_7.jpg,,,snake_7.jpg
sparrow,ladybugs,1,sparrow_15.jpg,,,sparrow_15.jpg
starfish,ladybugs,1,starfish_11.jpg,,,starfish_11.jpg
fly,ladybugs,1,fly_3.jpg,,,fly_3.jpg
goat,ladybugs,1,goat_39.jpg,,,goat_39.jpg
goldfish,ladybugs,1,goldfish_53.jpg,,,goldfish_53.jpg
hedgehog,ladybugs,1,hedgehog_34.jpg,,,hedgehog_34.jpg
hummingbird,ladybugs,1,hummingbird_17.jpg,,,hummingbird_17.jpg
kangaroo,ladybugs,1,kangaroo_50.jpg,,,kangaroo_50.jpg
lizard,ladybugs,1,lizard_17.jpg,,,lizard_17.jpg
mosquito,ladybugs,1,mosquito_20.jpg,,,mosquito_20.jpg
boar,ladybugs,1,boar_54.jpg,,,boar_54.jpg
butterfly,ladybugs,1,butterfly_47.jpg,,,butterfly_47.jpg
cockroach,ladybugs,1,cockroach_9.jpg,,,cockroach_9.jpg
crab,ladybugs,1,crab_27.jpg,,,crab_27.jpg
deer,ladybugs,1,deer_60.jpg,,,deer_60.jpg
dolphin,ladybugs,1,dolphin_58.jpg,,,dolphin_58.jpg
duck,ladybugs,1,duck_8.jpg,,,duck_8.jpg
eagle,ladybugs,1,eagle_32.jpg,,,eagle_32.jpg
turkey,koala,1,turkey_23.jpg,,,turkey_23.jpg
turtle,koala,1,turtle_41.jpg,,,turtle_41.jpg
whale,koala,1,whale_60.jpg,,,whale_60.jpg
wombat,koala,1,wombat_16.jpg,,,wombat_16.jpg
woodpecker,koala,1,woodpecker_16.jpg,,,woodpecker_16.jpg
beetle,ladybugs,1,beetle_51.jpg,,,beetle_51.jpg
bee,ladybugs,1,bee_18.jpg,,,bee_18.jpg
bison,ladybugs,1,bison_45.jpg,,,bison_45.jpg
snake,leopard,1,snake_41.jpg,,,snake_41.jpg
pig,donkey,1,pig_45.jpg,,,pig_45.jpg
porcupine,donkey,1,porcupine_18.jpg,,,porcupine_18.jpg
possum,donkey,1,possum_51.jpg,,,possum_51.jpg
seahorse,donkey,1,seahorse_28.jpg,,,seahorse_28.jpg
shark,donkey,1,shark_3.jpg,,,shark_3.jpg
sheep,donkey,1,sheep_30.jpg,,,sheep_30.jpg
snake,donkey,1,snake_32.jpg,,,snake_32.jpg
owl,leopard,1,owl_17.jpg,,,owl_17.jpg
pigeon,leopard,1,pigeon_20.jpg,,,pigeon_20.jpg
pig,leopard,1,pig_44.jpg,,,pig_44.jpg
possum,leopard,1,possum_45.jpg,,,possum_45.jpg
raccoon,leopard,1,raccoon_46.jpg,,,raccoon_46.jpg
rat,leopard,1,rat_51.jpg,,,rat_51.jpg
rhinoceros,leopard,1,rhinoceros_39.jpg,,,rhinoceros_39.jpg
sandpiper,leopard,1,sandpiper_15.jpg,,,sandpiper_15.jpg
fly,leopard,1,fly_43.jpg,,,fly_43.jpg
gorilla,leopard,1,gorilla_33.jpg,,,gorilla_33.jpg
hare,leopard,1,hare_34.jpg,,,hare_34.jpg
horse,leopard,1,horse_52.jpg,,,horse_52.jpg
kangaroo,leopard,1,kangaroo_39.jpg,,,kangaroo_39.jpg
koala,leopard,1,koala_57.jpg,,,koala_57.jpg
mosquito,leopard,1,mosquito_44.jpg,,,mosquito_44.jpg
octopus,leopard,1,octopus_16.jpg,,,octopus_16.jpg
swan,ladybugs,1,swan_48.jpg,,,swan_48.jpg
bison,leopard,1,bison_10.jpg,,,bison_10.jpg
chimpanzee,leopard,1,chimpanzee_46.jpg,,,chimpanzee_46.jpg
cockroach,leopard,1,cockroach_4.jpg,,,cockroach_4.jpg
cow,leopard,1,cow_10.jpg,,,cow_10.jpg
deer,leopard,1,deer_58.jpg,,,deer_58.jpg
duck,leopard,1,duck_12.jpg,,,duck_12.jpg
elephant,leopard,1,elephant_54.jpg,,,elephant_54.jpg
chimpanzee,lion,1,chimpanzee_12.jpg,,,chimpanzee_12.jpg
cockroach,lion,1,cockroach_46.jpg,,,cockroach_46.jpg
cow,lion,1,cow_40.jpg,,,cow_40.jpg
donkey,lion,1,donkey_8.jpg,,,donkey_8.jpg
elephant,lion,1,elephant_5.jpg,,,elephant_5.jpg
fox,lion,1,fox_16.jpg,,,fox_16.jpg
goat,lion,1,goat_13.jpg,,,goat_13.jpg
gorilla,lion,1,gorilla_4.jpg,,,gorilla_4.jpg
squirrel,leopard,1,squirrel_58.jpg,,,squirrel_58.jpg
starfish,leopard,1,starfish_41.jpg,,,starfish_41.jpg
tiger,leopard,1,tiger_3.jpg,,,tiger_3.jpg
turkey,leopard,1,turkey_24.jpg,,,turkey_24.jpg
woodpecker,leopard,1,woodpecker_40.jpg,,,woodpecker_40.jpg
zebra,leopard,1,zebra_39.jpg,,,zebra_39.jpg
butterfly,lion,1,butterfly_52.jpg,,,butterfly_52.jpg
caterpillar,lion,1,caterpillar_12.jpg,,,caterpillar_12.jpg
crab,dragonfly,1,crab_45.jpg,,,crab_45.jpg
duck,dragonfly,1,duck_59.jpg,,,duck_59.jpg
flamingo,dragonfly,1,flamingo_8.jpg,,,flamingo_8.jpg
fly,dragonfly,1,fly_36.jpg,,,fly_36.jpg
fox,dragonfly,1,fox_56.jpg,,,fox_56.jpg
goat,dragonfly,1,goat_55.jpg,,,goat_55.jpg
goose,dragonfly,1,goose_17.jpg,,,goose_17.jpg
squid,leopard,1,squid_20.jpg,,,squid_20.jpg
sparrow,donkey,1,sparrow_3.jpg,,,sparrow_3.jpg
swan,donkey,1,swan_16.jpg,,,swan_16.jpg
tiger,donkey,1,tiger_59.jpg,,,tiger_59.jpg
turkey,donkey,1,turkey_4.jpg,,,turkey_4.jpg
woodpecker,donkey,1,woodpecker_50.jpg,,,woodpecker_50.jpg
antelope,dragonfly,1,antelope_44.jpg,,,antelope_44.jpg
caterpillar,dragonfly,1,caterpillar_3.jpg,,,caterpillar_3.jpg
cockroach,dragonfly,1,cockroach_5.jpg,,,cockroach_5.jpg
butterfly,lizard,1,butterfly_51.jpg,,,butterfly_51.jpg
cat,lizard,1,cat_24.jpg,,,cat_24.jpg
cow,lizard,1,cow_44.jpg,,,cow_44.jpg
crow,lizard,1,crow_21.jpg,,,crow_21.jpg
dog,lizard,1,dog_33.jpg,,,dog_33.jpg
dolphin,lizard,1,dolphin_41.jpg,,,dolphin_41.jpg
duck,lizard,1,duck_21.jpg,,,duck_21.jpg
elephant,lizard,1,elephant_3.jpg,,,elephant_3.jpg
sparrow,lion,1,sparrow_29.jpg,,,sparrow_29.jpg
turtle,lion,1,turtle_6.jpg,,,turtle_6.jpg
wombat,lion,1,wombat_2.jpg,,,wombat_2.jpg
antelope,lizard,1,antelope_1.jpg,,,antelope_1.jpg
bear,lizard,1,bear_24.jpg,,,bear_24.jpg
bee,lizard,1,bee_51.jpg,,,bee_51.jpg
bison,lizard,1,bison_53.jpg,,,bison_53.jpg
boar,lizard,1,boar_35.jpg,,,boar_35.jpg
pelecaniformes,lion,1,pelecaniformes_51.jpg,,,pelecaniformes_51.jpg
pig,lion,1,pig_23.jpg,,,pig_23.jpg
porcupine,lion,1,porcupine_22.jpg,,,porcupine_22.jpg
possum,lion,1,possum_9.jpg,,,possum_9.jpg
raccoon,lion,1,raccoon_48.jpg,,,raccoon_48.jpg
rat,lion,1,rat_42.jpg,,,rat_42.jpg
sandpiper,lion,1,sandpiper_40.jpg,,,sandpiper_40.jpg
seahorse,lion,1,seahorse_19.jpg,,,seahorse_19.jpg
hedgehog,lion,1,hedgehog_44.jpg,,,hedgehog_44.jpg
horse,lion,1,horse_7.jpg,,,horse_7.jpg
jellyfish,lion,1,jellyfish_41.jpg,,,jellyfish_41.jpg
lobster,lion,1,lobster_52.jpg,,,lobster_52.jpg
mosquito,lion,1,mosquito_48.jpg,,,mosquito_48.jpg
octopus,lion,1,octopus_15.jpg,,,octopus_15.jpg
orangutan,lion,1,orangutan_13.jpg,,,orangutan_13.jpg
owl,lion,1,owl_2.jpg,,,owl_2.jpg
badger,lobster,1,badger_45.jpg,,,badger_45.jpg
bear,lobster,1,bear_18.jpg,,,bear_18.jpg
beetle,lobster,1,beetle_29.jpg,,,beetle_29.jpg
bison,lobster,1,bison_3.jpg,,,bison_3.jpg
coyote,lobster,1,coyote_20.jpg,,,coyote_20.jpg
crab,lobster,1,crab_28.jpg,,,crab_28.jpg
dog,lobster,1,dog_37.jpg,,,dog_37.jpg
eagle,lobster,1,eagle_25.jpg,,,eagle_25.jpg
seahorse,lizard,1,seahorse_54.jpg,,,seahorse_54.jpg
seal,lizard,1,seal_28.jpg,,,seal_28.jpg
shark,lizard,1,shark_7.jpg,,,shark_7.jpg
sheep,lizard,1,sheep_20.jpg,,,sheep_20.jpg
squid,lizard,1,squid_55.jpg,,,squid_55.jpg
turtle,lizard,1,turtle_27.jpg,,,turtle_27.jpg
wombat,lizard,1,wombat_27.jpg,,,wombat_27.jpg
zebra,lizard,1,zebra_4.jpg,,,zebra_4.jpg
orangutan,lizard,1,orangutan_39.jpg,,,orangutan_39.jpg
owl,lizard,1,owl_29.jpg,,,owl_29.jpg
parrot,lizard,1,parrot_41.jpg,,,parrot_41.jpg
pelecaniformes,lizard,1,pelecaniformes_15.jpg,,,pelecaniformes_15.jpg
pigeon,lizard,1,pigeon_49.jpg,,,pigeon_49.jpg
porcupine,lizard,1,porcupine_13.jpg,,,porcupine_13.jpg
possum,lizard,1,possum_48.jpg,,,possum_48.jpg
rhinoceros,lizard,1,rhinoceros_5.jpg,,,rhinoceros_5.jpg
flamingo,lizard,1,flamingo_56.jpg,,,flamingo_56.jpg
goat,lizard,1,goat_24.jpg,,,goat_24.jpg
hippopotamus,lizard,1,hippopotamus_47.jpg,,,hippopotamus_47.jpg
hornbill,lizard,1,hornbill_14.jpg,,,hornbill_14.jpg
horse,lizard,1,horse_10.jpg,,,horse_10.jpg
kangaroo,lizard,1,kangaroo_5.jpg,,,kangaroo_5.jpg
koala,lizard,1,koala_56.jpg,,,koala_56.jpg
octopus,lizard,1,octopus_37.jpg,,,octopus_37.jpg
grasshopper,mosquito,1,grasshopper_48.jpg,,,grasshopper_48.jpg
hamster,mosquito,1,hamster_1.jpg,,,hamster_1.jpg
hedgehog,mosquito,1,hedgehog_6.jpg,,,hedgehog_6.jpg
bee,donkey,1,bee_58.jpg,,,bee_58.jpg
boar,donkey,1,boar_17.jpg,,,boar_17.jpg
butterfly,donkey,1,butterfly_4.jpg,,,butterfly_4.jpg
cat,donkey,1,cat_10.jpg,,,cat_10.jpg
cow,donkey,1,cow_31.jpg,,,cow_31.jpg
beetle,mosquito,1,beetle_53.jpg,,,beetle_53.jpg
cat,mosquito,1,cat_2.jpg,,,cat_2.jpg
cockroach,mosquito,1,cockroach_55.jpg,,,cockroach_55.jpg
coyote,mosquito,1,coyote_55.jpg,,,coyote_55.jpg
crow,mosquito,1,crow_11.jpg,,,crow_11.jpg
dog,mosquito,1,dog_27.jpg,,,dog_27.jpg
duck,mosquito,1,duck_50.jpg,,,duck_50.jpg
eagle,mosquito,1,eagle_53.jpg,,,eagle_53.jpg
pig,lobster,1,pig_58.jpg,,,pig_58.jpg
seal,lobster,1,seal_1.jpg,,,seal_1.jpg
snake,lobster,1,snake_55.jpg,,,snake_55.jpg
sparrow,lobster,1,sparrow_8.jpg,,,sparrow_8.jpg
turtle,lobster,1,turtle_51.jpg,,,turtle_51.jpg
wombat,lobster,1,wombat_38.jpg,,,wombat_38.jpg
zebra,lobster,1,zebra_40.jpg,,,zebra_40.jpg
bear,mosquito,1,bear_59.jpg,,,bear_59.jpg
grasshopper,lobster,1,grasshopper_39.jpg,,,grasshopper_39.jpg
hedgehog,lobster,1,hedgehog_54.jpg,,,hedgehog_54.jpg
hornbill,lobster,1,hornbill_9.jpg,,,hornbill_9.jpg
horse,lobster,1,horse_19.jpg,,,horse_19.jpg
octopus,lobster,1,octopus_14.jpg,,,octopus_14.jpg
ox,lobster,1,ox_28.jpg,,,ox_28.jpg
oyster,lobster,1,oyster_37.jpg,,,oyster_37.jpg
penguin,lobster,1,penguin_3.jpg,,,penguin_3.jpg
goat,moth,1,goat_53.jpg,,,goat_53.jpg
gorilla,moth,1,gorilla_30.jpg,,,gorilla_30.jpg
grasshopper,moth,1,grasshopper_28.jpg,,,grasshopper_28.jpg
hamster,moth,1,hamster_9.jpg,,,hamster_9.jpg
hippopotamus,moth,1,hippopotamus_39.jpg,,,hippopotamus_39.jpg
ladybugs,moth,1,ladybugs_10.jpg,,,ladybugs_10.jpg
lion,moth,1,lion_60.jpg,,,lion_60.jpg
mouse,moth,1,mouse_14.jpg,,,mouse_14.jpg
pigeon,mosquito,1,pigeon_37.jpg,,,pigeon_37.jpg
turtle,mosquito,1,turtle_18.jpg,,,turtle_18.jpg
wombat,mosquito,1,wombat_46.jpg,,,wombat_46.jpg
bee,moth,1,bee_1.jpg,,,bee_1.jpg
caterpillar,moth,1,caterpillar_43.jpg,,,caterpillar_43.jpg
dolphin,moth,1,dolphin_42.jpg,,,dolphin_42.jpg
donkey,moth,1,donkey_26.jpg,,,donkey_26.jpg
duck,moth,1,duck_41.jpg,,,duck_41.jpg
jellyfish,donkey,1,jellyfish_18.jpg,,,jellyfish_18.jpg
kangaroo,donkey,1,kangaroo_16.jpg,,,kangaroo_16.jpg
ladybugs,donkey,1,ladybugs_35.jpg,,,ladybugs_35.jpg
leopard,donkey,1,leopard_35.jpg,,,leopard_35.jpg
lizard,donkey,1,lizard_20.jpg,,,lizard_20.jpg
okapi,donkey,1,okapi_39.jpg,,,okapi_39.jpg
pigeon,donkey,1,pigeon_17.jpg,,,pigeon_17.jpg
lobster,mosquito,1,lobster_25.jpg,,,lobster_25.jpg
deer,donkey,1,deer_37.jpg,,,deer_37.jpg
dog,donkey,1,dog_42.jpg,,,dog_42.jpg
dragonfly,donkey,1,dragonfly_56.jpg,,,dragonfly_56.jpg
duck,donkey,1,duck_47.jpg,,,duck_47.jpg
goldfish,donkey,1,goldfish_32.jpg,,,goldfish_32.jpg
hare,donkey,1,hare_45.jpg,,,hare_45.jpg
hedgehog,donkey,1,hedgehog_9.jpg,,,hedgehog_9.jpg
hippopotamus,donkey,1,hippopotamus_33.jpg,,,hippopotamus_33.jpg
raccoon,moth,1,raccoon_36.jpg,,,raccoon_36.jpg
rat,moth,1,rat_17.jpg,,,rat_17.jpg
sandpiper,moth,1,sandpiper_32.jpg,,,sandpiper_32.jpg
sparrow,moth,1,sparrow_22.jpg,,,sparrow_22.jpg
turkey,moth,1,turkey_29.jpg,,,turkey_29.jpg
turtle,moth,1,turtle_54.jpg,,,turtle_54.jpg
wolf,moth,1,wolf_59.jpg,,,wolf_59.jpg
wombat,moth,1,wombat_45.jpg,,,wombat_45.jpg
octopus,dolphin,1,octopus_47.jpg,,,octopus_47.jpg
pelecaniformes,dolphin,1,pelecaniformes_40.jpg,,,pelecaniformes_40.jpg
penguin,dolphin,1,penguin_43.jpg,,,penguin_43.jpg
sandpiper,dolphin,1,sandpiper_55.jpg,,,sandpiper_55.jpg
seahorse,dolphin,1,seahorse_45.jpg,,,seahorse_45.jpg
wombat,dolphin,1,wombat_49.jpg,,,wombat_49.jpg
badger,donkey,1,badger_57.jpg,,,badger_57.jpg
bat,donkey,1,bat_45.jpg,,,bat_45.jpg
snake,dog,1,snake_18.jpg,,,snake_18.jpg
sparrow,dog,1,sparrow_31.jpg,,,sparrow_31.jpg
squid,dog,1,squid_16.jpg,,,squid_16.jpg
whale,dog,1,whale_22.jpg,,,whale_22.jpg
eagle,dolphin,1,eagle_39.jpg,,,eagle_39.jpg
fly,dolphin,1,fly_24.jpg,,,fly_24.jpg
goat,dolphin,1,goat_19.jpg,,,goat_19.jpg
hippopotamus,dolphin,1,hippopotamus_46.jpg,,,hippopotamus_46.jpg
owl,moth,1,owl_7.jpg,,,owl_7.jpg
ox,moth,1,ox_29.jpg,,,ox_29.jpg
penguin,moth,1,penguin_50.jpg,,,penguin_50.jpg
pelecaniformes,dog,1,pelecaniformes_5.jpg,,,pelecaniformes_5.jpg
rat,dog,1,rat_35.jpg,,,rat_35.jpg
rhinoceros,dog,1,rhinoceros_37.jpg,,,rhinoceros_37.jpg
sandpiper,dog,1,sandpiper_50.jpg,,,sandpiper_50.jpg
seahorse,dog,1,seahorse_5.jpg,,,seahorse_5.jpg
rat,mouse,1,rat_49.jpg,,,rat_49.jpg
reindeer,mouse,1,reindeer_16.jpg,,,reindeer_16.jpg
sandpiper,mouse,1,sandpiper_7.jpg,,,sandpiper_7.jpg
tiger,mouse,1,tiger_29.jpg,,,tiger_29.jpg
whale,mouse,1,whale_29.jpg,,,whale_29.jpg
wolf,mouse,1,wolf_53.jpg,,,wolf_53.jpg
wombat,mouse,1,wombat_5.jpg,,,wombat_5.jpg
zebra,mouse,1,zebra_47.jpg,,,zebra_47.jpg
lizard,mouse,1,lizard_19.jpg,,,lizard_19.jpg
lobster,mouse,1,lobster_24.jpg,,,lobster_24.jpg
okapi,mouse,1,okapi_32.jpg,,,okapi_32.jpg
orangutan,mouse,1,orangutan_43.jpg,,,orangutan_43.jpg
ox,mouse,1,ox_44.jpg,,,ox_44.jpg
parrot,mouse,1,parrot_34.jpg,,,parrot_34.jpg
pig,mouse,1,pig_59.jpg,,,pig_59.jpg
possum,mouse,1,possum_30.jpg,,,possum_30.jpg
donkey,mouse,1,donkey_48.jpg,,,donkey_48.jpg
dragonfly,mouse,1,dragonfly_26.jpg,,,dragonfly_26.jpg
flamingo,mouse,1,flamingo_59.jpg,,,flamingo_59.jpg
fox,mouse,1,fox_45.jpg,,,fox_45.jpg
goose,mouse,1,goose_7.jpg,,,goose_7.jpg
horse,mouse,1,horse_40.jpg,,,horse_40.jpg
kangaroo,mouse,1,kangaroo_35.jpg,,,kangaroo_35.jpg
leopard,mouse,1,leopard_12.jpg,,,leopard_12.jpg
woodpecker,moth,1,woodpecker_11.jpg,,,woodpecker_11.jpg
zebra,moth,1,zebra_8.jpg,,,zebra_8.jpg
antelope,mouse,1,antelope_6.jpg,,,antelope_6.jpg
badger,mouse,1,badger_27.jpg,,,badger_27.jpg
beetle,mouse,1,beetle_55.jpg,,,beetle_55.jpg
cow,mouse,1,cow_1.jpg,,,cow_1.jpg
deer,mouse,1,deer_40.jpg,,,deer_40.jpg
dog,mouse,1,dog_5.jpg,,,dog_5.jpg
rat,octopus,1,rat_15.jpg,,,rat_15.jpg
rhinoceros,octopus,1,rhinoceros_44.jpg,,,rhinoceros_44.jpg
seal,octopus,1,seal_57.jpg,,,seal_57.jpg
badger,dog,1,badger_2.jpg,,,badger_2.jpg
bat,dog,1,bat_6.jpg,,,bat_6.jpg
bear,dog,1,bear_9.jpg,,,bear_9.jpg
beetle,dog,1,beetle_30.jpg,,,beetle_30.jpg
bee,dog,1,bee_46.jpg,,,bee_46.jpg
lobster,octopus,1,lobster_35.jpg,,,lobster_35.jpg
mosquito,octopus,1,mosquito_39.jpg,,,mosquito_39.jpg
moth,octopus,1,moth_27.jpg,,,moth_27.jpg
mouse,octopus,1,mouse_56.jpg,,,mouse_56.jpg
owl,octopus,1,owl_22.jpg,,,owl_22.jpg
ox,octopus,1,ox_6.jpg,,,ox_6.jpg
panda,octopus,1,panda_3.jpg,,,panda_3.jpg
penguin,octopus,1,penguin_58.jpg,,,penguin_58.jpg
gorilla,octopus,1,gorilla_27.jpg,,,gorilla_27.jpg
grasshopper,octopus,1,grasshopper_25.jpg,,,grasshopper_25.jpg
hare,octopus,1,hare_35.jpg,,,hare_35.jpg
hummingbird,octopus,1,hummingbird_46.jpg,,,hummingbird_46.jpg
hyena,octopus,1,hyena_57.jpg,,,hyena_57.jpg
kangaroo,octopus,1,kangaroo_53.jpg,,,kangaroo_53.jpg
leopard,octopus,1,leopard_26.jpg,,,leopard_26.jpg
lion,octopus,1,lion_42.jpg,,,lion_42.jpg
bat,octopus,1,bat_34.jpg,,,bat_34.jpg
bee,octopus,1,bee_2.jpg,,,bee_2.jpg
cat,octopus,1,cat_22.jpg,,,cat_22.jpg
chimpanzee,octopus,1,chimpanzee_45.jpg,,,chimpanzee_45.jpg
cockroach,octopus,1,cockroach_21.jpg,,,cockroach_21.jpg
crab,octopus,1,crab_2.jpg,,,crab_2.jpg
crow,octopus,1,crow_15.jpg,,,crow_15.jpg
fox,octopus,1,fox_43.jpg,,,fox_43.jpg
wolf,octopus,1,wolf_30.jpg,,,wolf_30.jpg
wombat,octopus,1,wombat_37.jpg,,,wombat_37.jpg
zebra,octopus,1,zebra_32.jpg,,,zebra_32.jpg
antelope,okapi,1,antelope_38.jpg,,,antelope_38.jpg
badger,okapi,1,badger_44.jpg,,,badger_44.jpg
bat,okapi,1,bat_35.jpg,,,bat_35.jpg
beetle,okapi,1,beetle_46.jpg,,,beetle_46.jpg
bison,okapi,1,bison_22.jpg,,,bison_22.jpg
leopard,dog,1,leopard_8.jpg,,,leopard_8.jpg
okapi,dog,1,okapi_42.jpg,,,okapi_42.jpg
owl,dog,1,owl_26.jpg,,,owl_26.jpg
oyster,dog,1,oyster_21.jpg,,,oyster_21.jpg
sparrow,octopus,1,sparrow_9.jpg,,,sparrow_9.jpg
swan,octopus,1,swan_25.jpg,,,swan_25.jpg
turkey,octopus,1,turkey_8.jpg,,,turkey_8.jpg
turtle,octopus,1,turtle_8.jpg,,,turtle_8.jpg
flamingo,dog,1,flamingo_14.jpg,,,flamingo_14.jpg
goat,dog,1,goat_20.jpg,,,goat_20.jpg
grasshopper,dog,1,grasshopper_7.jpg,,,grasshopper_7.jpg
hedgehog,dog,1,hedgehog_47.jpg,,,hedgehog_47.jpg
hippopotamus,dog,1,hippopotamus_28.jpg,,,hippopotamus_28.jpg
hummingbird,dog,1,hummingbird_45.jpg,,,hummingbird_45.jpg
jellyfish,dog,1,jellyfish_36.jpg,,,jellyfish_36.jpg
kangaroo,dog,1,kangaroo_45.jpg,,,kangaroo_45.jpg
boar,dog,1,boar_38.jpg,,,boar_38.jpg
butterfly,dog,1,butterfly_25.jpg,,,butterfly_25.jpg
cat,dog,1,cat_40.jpg,,,cat_40.jpg
cow,dog,1,cow_6.jpg,,,cow_6.jpg
deer,dog,1,deer_12.jpg,,,deer_12.jpg
dolphin,dog,1,dolphin_6.jpg,,,dolphin_6.jpg
dragonfly,dog,1,dragonfly_1.jpg,,,dragonfly_1.jpg
duck,dog,1,duck_54.jpg,,,duck_54.jpg
woodpecker,okapi,1,woodpecker_1.jpg,,,woodpecker_1.jpg
zebra,okapi,1,zebra_14.jpg,,,zebra_14.jpg
antelope,orangutan,1,antelope_13.jpg,,,antelope_13.jpg
bat,orangutan,1,bat_4.jpg,,,bat_4.jpg
bison,orangutan,1,bison_50.jpg,,,bison_50.jpg
boar,orangutan,1,boar_24.jpg,,,boar_24.jpg
cat,orangutan,1,cat_20.jpg,,,cat_20.jpg
cow,orangutan,1,cow_39.jpg,,,cow_39.jpg
sandpiper,okapi,1,sandpiper_41.jpg,,,sandpiper_41.jpg
seal,okapi,1,seal_4.jpg,,,seal_4.jpg
snake,okapi,1,snake_51.jpg,,,snake_51.jpg
squirrel,okapi,1,squirrel_6.jpg,,,squirrel_6.jpg
swan,okapi,1,swan_18.jpg,,,swan_18.jpg
turkey,okapi,1,turkey_1.jpg,,,turkey_1.jpg
turtle,okapi,1,turtle_9.jpg,,,turtle_9.jpg
wolf,okapi,1,wolf_45.jpg,,,wolf_45.jpg
koala,okapi,1,koala_20.jpg,,,koala_20.jpg
leopard,okapi,1,leopard_42.jpg,,,leopard_42.jpg
mosquito,okapi,1,mosquito_27.jpg,,,mosquito_27.jpg
moth,okapi,1,moth_43.jpg,,,moth_43.jpg
octopus,okapi,1,octopus_44.jpg,,,octopus_44.jpg
parrot,okapi,1,parrot_54.jpg,,,parrot_54.jpg
pelecaniformes,okapi,1,pelecaniformes_30.jpg,,,pelecaniformes_30.jpg
rat,okapi,1,rat_32.jpg,,,rat_32.jpg
boar,okapi,1,boar_8.jpg,,,boar_8.jpg
butterfly,okapi,1,butterfly_35.jpg,,,butterfly_35.jpg
chimpanzee,okapi,1,chimpanzee_8.jpg,,,chimpanzee_8.jpg
fly,okapi,1,fly_51.jpg,,,fly_51.jpg
fox,okapi,1,fox_10.jpg,,,fox_10.jpg
hippopotamus,okapi,1,hippopotamus_15.jpg,,,hippopotamus_15.jpg
hornbill,okapi,1,hornbill_16.jpg,,,hornbill_16.jpg
jellyfish,okapi,1,jellyfish_46.jpg,,,jellyfish_46.jpg
antelope,dog,1,antelope_49.jpg,,,antelope_49.jpg
fox,orangutan,1,fox_27.jpg,,,fox_27.jpg
hare,orangutan,1,hare_4.jpg,,,hare_4.jpg
hippopotamus,orangutan,1,hippopotamus_13.jpg,,,hippopotamus_13.jpg
horse,orangutan,1,horse_16.jpg,,,horse_16.jpg
hyena,orangutan,1,hyena_24.jpg,,,hyena_24.jpg
lobster,orangutan,1,lobster_48.jpg,,,lobster_48.jpg
moth,orangutan,1,moth_41.jpg,,,moth_41.jpg
porcupine,deer,1,porcupine_36.jpg,,,porcupine_36.jpg
rhinoceros,deer,1,rhinoceros_14.jpg,,,rhinoceros_14.jpg
snake,deer,1,snake_44.jpg,,,snake_44.jpg
sparrow,deer,1,sparrow_19.jpg,,,sparrow_19.jpg
swan,deer,1,swan_38.jpg,,,swan_38.jpg
tiger,deer,1,tiger_45.jpg,,,tiger_45.jpg
whale,deer,1,whale_55.jpg,,,whale_55.jpg
zebra,deer,1,zebra_33.jpg,,,zebra_33.jpg
koala,deer,1,koala_23.jpg,,,koala_23.jpg
lobster,deer,1,lobster_47.jpg,,,lobster_47.jpg
mosquito,deer,1,mosquito_5.jpg,,,mosquito_5.jpg
octopus,deer,1,octopus_51.jpg,,,octopus_51.jpg
owl,deer,1,owl_59.jpg,,,owl_59.jpg
